"crowdflower_id","channel","trust","contributor_id","class","ground_truth_class","comment","account_type","dataset","twitter_user_id","twitter_screen_name"
"911072219","neodev","1.0000","15596530","genuine","spambot",,"social spambots","social spambots #2","2377261470","MauriceLincks"
"911072219","clixsense","0.8095","33468308","genuine","spambot",,"social spambots","social spambots #2","2377261470","MauriceLincks"
"911072219","neodev","0.9375","36711397","spambot","spambot",,"social spambots","social spambots #2","2377261470","MauriceLincks"
"911072220","clixsense","0.9167","24039979","genuine","spambot",,"social spambots","social spambots #2","2377444080","JohnieTallie"
"911072220","clixsense","0.7778","31519358","genuine","spambot",,"social spambots","social spambots #2","2377444080","JohnieTallie"
"911072220","neodev","0.9375","36711397","genuine","spambot",,"social spambots","social spambots #2","2377444080","JohnieTallie"
"911072221","neodev","0.8800","22429869","genuine","spambot",,"social spambots","social spambots #2","2377590066","FlorindaCottle"
"911072221","neodev","1.0000","30571937","spambot","spambot",,"social spambots","social spambots #2","2377590066","FlorindaCottle"
"911072221","elite","0.9600","34126175","genuine","spambot",,"social spambots","social spambots #2","2377590066","FlorindaCottle"
"911072222","indivillagetest","0.9200","32717071","spambot","spambot",,"social spambots","social spambots #2","2377590482","AlexisGoold"
"911072222","elite","0.8889","33003530","genuine","spambot",,"social spambots","social spambots #2","2377590482","AlexisGoold"
"911072222","elite","1.0000","33018241","genuine","spambot",,"social spambots","social spambots #2","2377590482","AlexisGoold"
"911072223","tremorgames","0.9600","19953423","genuine","spambot",,"social spambots","social spambots #2","2377678136","SherrieOcain"
"911072223","neodev","0.8400","21456214","spambot","spambot",,"social spambots","social spambots #2","2377678136","SherrieOcain"
"911072223","clixsense","0.9000","31777050","genuine","spambot",,"social spambots","social spambots #2","2377678136","SherrieOcain"
"911072224","clixsense","0.8000","31713288","genuine","spambot",,"social spambots","social spambots #2","2377718964","SanaSakihara"
"911072224","elite","0.9200","32361898","genuine","spambot",,"social spambots","social spambots #2","2377718964","SanaSakihara"
"911072224","indivillagetest","0.8235","35597733","genuine","spambot",,"social spambots","social spambots #2","2377718964","SanaSakihara"
"911072225","neodev","0.9200","12216479","genuine","spambot",,"social spambots","social spambots #2","2377722692","FeOuk"
"911072225","clixsense","0.9200","19432037","genuine","spambot",,"social spambots","social spambots #2","2377722692","FeOuk"
"911072225","elite","0.8400","31807945","genuine","spambot",,"social spambots","social spambots #2","2377722692","FeOuk"
"911072226","clixsense","0.9048","32840614","spambot","spambot",,"social spambots","social spambots #2","2377730172","LinhBhatnagar"
"911072226","elite","1.0000","33018241","genuine","spambot",,"social spambots","social spambots #2","2377730172","LinhBhatnagar"
"911072226","indivillagetest","0.9167","35077324","spambot","spambot",,"social spambots","social spambots #2","2377730172","LinhBhatnagar"
"911072227","clixsense","0.9200","27248043","genuine","spambot",,"social spambots","social spambots #2","2377740000","LawandaUvalle"
"911072227","clixsense","0.8000","34965909","genuine","spambot",,"social spambots","social spambots #2","2377740000","LawandaUvalle"
"911072227","clixsense","0.8947","35108698","genuine","spambot",,"social spambots","social spambots #2","2377740000","LawandaUvalle"
"911072228","neodev","1.0000","30571937","spambot","spambot",,"social spambots","social spambots #2","2377803655","CoralieDomhoff"
"911072228","elite","0.8800","32253860","genuine","spambot",,"social spambots","social spambots #2","2377803655","CoralieDomhoff"
"911072228","elite","0.8400","36828689","genuine","spambot",,"social spambots","social spambots #2","2377803655","CoralieDomhoff"
"911072229","clixsense","0.8000","31713288","genuine","spambot",,"social spambots","social spambots #2","2377810580","GidgetMcbroom"
"911072229","elite","0.9200","31858799","genuine","spambot",,"social spambots","social spambots #2","2377810580","GidgetMcbroom"
"911072229","indivillagetest","0.8235","35597733","genuine","spambot",,"social spambots","social spambots #2","2377810580","GidgetMcbroom"
"911072230","neodev","0.9200","12216479","genuine","spambot",,"social spambots","social spambots #2","2377824468","HeidiCogill"
"911072230","clixsense","0.8889","29166275","genuine","spambot",,"social spambots","social spambots #2","2377824468","HeidiCogill"
"911072230","clixsense","1.0000","36401912","genuine","spambot",,"social spambots","social spambots #2","2377824468","HeidiCogill"
"911072231","neodev","0.8800","20045399","genuine","spambot",,"social spambots","social spambots #2","2377867501","GayFaber"
"911072231","elite","1.0000","34684472","genuine","spambot",,"social spambots","social spambots #2","2377867501","GayFaber"
"911072231","indivillagetest","0.9200","35598752","spambot","spambot",,"social spambots","social spambots #2","2377867501","GayFaber"
"911072232","elite","0.9600","30453294","spambot","spambot",,"social spambots","social spambots #2","2377929164","BrandeeKozyra"
"911072232","elite","0.9600","30871416","genuine","spambot",,"social spambots","social spambots #2","2377929164","BrandeeKozyra"
"911072232","clixsense","0.9200","31783133","genuine","spambot",,"social spambots","social spambots #2","2377929164","BrandeeKozyra"
"911072233","elite","0.8800","31039900","genuine","spambot",,"social spambots","social spambots #2","2378053471","TrinhVillatoro"
"911072233","elite","0.8400","32964147","spambot","spambot",,"social spambots","social spambots #2","2378053471","TrinhVillatoro"
"911072233","neodev","0.9600","34519107","genuine","spambot",,"social spambots","social spambots #2","2378053471","TrinhVillatoro"
"911072234","clixsense","0.8947","9232361","genuine","spambot",,"social spambots","social spambots #2","2378057370","AliAccomando"
"911072234","clixsense","0.8462","32908359","genuine","spambot",,"social spambots","social spambots #2","2378057370","AliAccomando"
"911072234","indivillagetest","0.8800","34391904","spambot","spambot",,"social spambots","social spambots #2","2378057370","AliAccomando"
"911072235","clixsense","0.8947","9232361","genuine","genuine",,"genuine accounts","genuine accounts","2378140945","Anis_SGL"
"911072235","clixsense","0.8125","31607024","genuine","genuine",,"genuine accounts","genuine accounts","2378140945","Anis_SGL"
"911072235","neodev","0.9375","36711397","genuine","genuine",,"genuine accounts","genuine accounts","2378140945","Anis_SGL"
"911072236","elite","0.8800","32717608","genuine","spambot",,"social spambots","social spambots #2","2378322306","DebiKaschmitter"
"911072236","neodev","0.8800","33117353","genuine","spambot",,"social spambots","social spambots #2","2378322306","DebiKaschmitter"
"911072236","tremorgames","1.0000","37074293","genuine","spambot",,"social spambots","social spambots #2","2378322306","DebiKaschmitter"
"911072237","neodev","0.8800","29879245","genuine","spambot",,"social spambots","social spambots #2","2378379048","RanaSohre"
"911072237","neodev","0.9200","33699696","genuine","spambot",,"social spambots","social spambots #2","2378379048","RanaSohre"
"911072237","elite","0.9200","35357755","genuine","spambot",,"social spambots","social spambots #2","2378379048","RanaSohre"
"911072238","neodev","0.9200","28375885","genuine","spambot",,"social spambots","social spambots #2","2378402216","ShandraSantory"
"911072238","elite","0.8800","32253860","genuine","spambot",,"social spambots","social spambots #2","2378402216","ShandraSantory"
"911072238","prodege","0.8000","36448777","genuine","spambot",,"social spambots","social spambots #2","2378402216","ShandraSantory"
"911072239","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #2","2378439283","LorisViar"
"911072239","indivillagetest","0.9200","35598752","spambot","spambot",,"social spambots","social spambots #2","2378439283","LorisViar"
"911072239","prodege","0.8000","36448777","genuine","spambot",,"social spambots","social spambots #2","2378439283","LorisViar"
"911072240","neodev","0.9200","11066121","spambot","spambot",,"social spambots","social spambots #2","2378650778","JadaAbdool"
"911072240","neodev","0.7600","17344797","spambot","spambot",,"social spambots","social spambots #2","2378650778","JadaAbdool"
"911072240","neodev","0.9200","33699696","genuine","spambot",,"social spambots","social spambots #2","2378650778","JadaAbdool"
"911072241","clixsense","0.8800","30063176","spambot","spambot",,"social spambots","social spambots #2","2378652246","DaisyDagrella"
"911072241","neodev","1.0000","30571937","spambot","spambot",,"social spambots","social spambots #2","2378652246","DaisyDagrella"
"911072241","tremorgames","0.8400","32566236","genuine","spambot",,"social spambots","social spambots #2","2378652246","DaisyDagrella"
"911072242","elite","0.8400","32964147","spambot","spambot",,"social spambots","social spambots #2","2378671002","NydiaWholey"
"911072242","neodev","0.9200","34899585","genuine","spambot",,"social spambots","social spambots #2","2378671002","NydiaWholey"
"911072242","elite","0.9130","35158997","genuine","spambot",,"social spambots","social spambots #2","2378671002","NydiaWholey"
"911072243","clixsense","0.8333","6354213","genuine","spambot",,"social spambots","social spambots #2","2379106592","SooPare"
"911072243","neodev","0.8800","20045399","genuine","spambot",,"social spambots","social spambots #2","2379106592","SooPare"
"911072243","tremorgames","0.8400","32566236","genuine","spambot",,"social spambots","social spambots #2","2379106592","SooPare"
"911072244","clixsense","0.9091","32880993","genuine","spambot",,"social spambots","social spambots #2","2379132271","SundayPereyda"
"911072244","indivillagetest","0.9167","35077324","spambot","spambot",,"social spambots","social spambots #2","2379132271","SundayPereyda"
"911072244","clixsense","0.9200","35604272","genuine","spambot",,"social spambots","social spambots #2","2379132271","SundayPereyda"
"911072245","elite","1.0000","30489610","spambot","spambot",,"social spambots","social spambots #2","2379174853","AudriaDormaier"
"911072245","elite","0.8750","32326617","genuine","spambot",,"social spambots","social spambots #2","2379174853","AudriaDormaier"
"911072245","neodev","0.7619","34971716","genuine","spambot",,"social spambots","social spambots #2","2379174853","AudriaDormaier"
"911072246","neodev","0.8000","33155316","genuine","genuine",,"genuine accounts","genuine accounts","2379302060","bclinks17"
"911072246","indivillagetest","0.9500","34550698","genuine","genuine",,"genuine accounts","genuine accounts","2379302060","bclinks17"
"911072246","elite","0.8400","36828689","genuine","genuine",,"genuine accounts","genuine accounts","2379302060","bclinks17"
"911072247","clixsense","0.8000","18840258","genuine","spambot",,"social spambots","social spambots #2","2379541638","SilvaThune"
"911072247","neodev","0.8400","21456214","genuine","spambot",,"social spambots","social spambots #2","2379541638","SilvaThune"
"911072247","clixsense","0.8000","34965909","genuine","spambot",,"social spambots","social spambots #2","2379541638","SilvaThune"
"911072248","elite","1.0000","34684472","genuine","spambot",,"social spambots","social spambots #2","2379672560","LeeannaBridgman"
"911072248","elite","0.9200","35357755","genuine","spambot",,"social spambots","social spambots #2","2379672560","LeeannaBridgman"
"911072248","elite","0.7600","36327761","spambot","spambot",,"social spambots","social spambots #2","2379672560","LeeannaBridgman"
"911072249","clixsense","0.9200","19432037","genuine","spambot",,"social spambots","social spambots #2","2380045964","CherlynPurkett"
"911072249","elite","0.9600","31605010","genuine","spambot",,"social spambots","social spambots #2","2380045964","CherlynPurkett"
"911072249","elite","1.0000","33018241","genuine","spambot",,"social spambots","social spambots #2","2380045964","CherlynPurkett"
"911072250","elite","0.8400","31807945","genuine","genuine",,"genuine accounts","genuine accounts","2380148790","EliasTheFinest"
"911072250","indivillagetest","0.9200","35597727","genuine","genuine",,"genuine accounts","genuine accounts","2380148790","EliasTheFinest"
"911072250","indivillagetest","0.9600","35597784","genuine","genuine",,"genuine accounts","genuine accounts","2380148790","EliasTheFinest"
"911072251","elite","0.8400","31641410","genuine","spambot",,"social spambots","social spambots #2","2380183135","SusanaMcquown"
"911072251","clixsense","0.8333","35004629","genuine","spambot",,"social spambots","social spambots #2","2380183135","SusanaMcquown"
"911072251","neodev","0.7600","36593967","genuine","spambot",,"social spambots","social spambots #2","2380183135","SusanaMcquown"
"911072252","clixsense","0.9200","19432037","genuine","spambot",,"social spambots","social spambots #2","2380239920","DalilaMckinlay"
"911072252","elite","0.8000","35599549","genuine","spambot",,"social spambots","social spambots #2","2380239920","DalilaMckinlay"
"911072252","elite","0.9200","36063465","genuine","spambot",,"social spambots","social spambots #2","2380239920","DalilaMckinlay"
"911072253","clixsense","0.9200","36325782","genuine","spambot",,"social spambots","social spambots #2","2380356271","RoseleeGravatt"
"911072253","neodev","0.7600","36593967","genuine","spambot",,"social spambots","social spambots #2","2380356271","RoseleeGravatt"
"911072253","elite","0.8400","36745135","genuine","spambot",,"social spambots","social spambots #2","2380356271","RoseleeGravatt"
"911072254","elite","0.9600","30453294","spambot","spambot",,"social spambots","social spambots #2","2380373089","DebroahShapley"
"911072254","indivillagetest","0.9200","32717071","spambot","spambot",,"social spambots","social spambots #2","2380373089","DebroahShapley"
"911072254","indivillagetest","0.9200","35597827","spambot","spambot",,"social spambots","social spambots #2","2380373089","DebroahShapley"
"911072255","neodev","0.8800","29925040","genuine","spambot",,"social spambots","social spambots #2","2380383847","GrettaReis"
"911072255","clixsense","0.7600","31018974","genuine","spambot",,"social spambots","social spambots #2","2380383847","GrettaReis"
"911072255","indivillagetest","0.8235","35597733","genuine","spambot",,"social spambots","social spambots #2","2380383847","GrettaReis"
"911072256","tremorgames","0.9286","30166216","genuine","spambot",,"social spambots","social spambots #2","2380413493","ShellaSines"
"911072256","elite","0.9200","35357755","genuine","spambot",,"social spambots","social spambots #2","2380413493","ShellaSines"
"911072256","indivillagetest","0.9200","35597727","spambot","spambot",,"social spambots","social spambots #2","2380413493","ShellaSines"
"911072257","elite","0.8750","30320877","genuine","spambot",,"social spambots","social spambots #2","2380766137","KathyStraka"
"911072257","clixsense","0.9231","31372011","genuine","spambot",,"social spambots","social spambots #2","2380766137","KathyStraka"
"911072257","elite","0.9231","36324094","genuine","spambot",,"social spambots","social spambots #2","2380766137","KathyStraka"
"911072258","elite","0.9200","32068606","spambot","spambot",,"social spambots","social spambots #2","2380870370","JaymePettie"
"911072258","neodev","0.8800","35188541","spambot","spambot",,"social spambots","social spambots #2","2380870370","JaymePettie"
"911072258","neodev","0.9600","35547552","genuine","spambot",,"social spambots","social spambots #2","2380870370","JaymePettie"
"911072259","clixsense","0.9200","19432037","genuine","spambot",,"social spambots","social spambots #2","2380888711","JanethLefthand"
"911072259","elite","0.8824","31567092","genuine","spambot",,"social spambots","social spambots #2","2380888711","JanethLefthand"
"911072259","elite","0.8000","35599549","genuine","spambot",,"social spambots","social spambots #2","2380888711","JanethLefthand"
"911072260","elite","0.9200","32068606","spambot","spambot",,"social spambots","social spambots #2","2380941368","VinitaAukerman"
"911072260","elite","0.8800","34692791","genuine","spambot",,"social spambots","social spambots #2","2380941368","VinitaAukerman"
"911072260","neodev","0.9600","35547552","genuine","spambot",,"social spambots","social spambots #2","2380941368","VinitaAukerman"
"911072261","elite","0.9200","27966005","genuine","spambot",,"social spambots","social spambots #2","2380994893","RobertaDanes"
"911072261","prizerebel","0.9200","29881713","genuine","spambot",,"social spambots","social spambots #2","2380994893","RobertaDanes"
"911072261","neodev","0.7600","36130042","genuine","spambot",,"social spambots","social spambots #2","2380994893","RobertaDanes"
"911072262","elite","0.8800","29272243","spambot","spambot",,"social spambots","social spambots #2","2381137993","BernaRollerson"
"911072262","neodev","0.9200","34899585","genuine","spambot",,"social spambots","social spambots #2","2381137993","BernaRollerson"
"911072262","neodev","0.9200","35142313","genuine","spambot",,"social spambots","social spambots #2","2381137993","BernaRollerson"
"911072263","neodev","0.8800","29879245","genuine","spambot",,"social spambots","social spambots #2","2381141238","LeannVersluis"
"911072263","tremorgames","0.9200","30129659","spambot","spambot",,"social spambots","social spambots #2","2381141238","LeannVersluis"
"911072263","indivillagetest","0.8000","32868243","spambot","spambot",,"social spambots","social spambots #2","2381141238","LeannVersluis"
"911072264","tremorgames","0.8800","32420251","spambot","spambot",,"social spambots","social spambots #2","2381149129","AdenaKunin"
"911072264","neodev","0.9200","34114378","spambot","spambot",,"social spambots","social spambots #2","2381149129","AdenaKunin"
"911072264","indivillagetest","0.9200","35597827","spambot","spambot",,"social spambots","social spambots #2","2381149129","AdenaKunin"
"911072265","elite","0.8824","27254741","genuine","spambot",,"social spambots","social spambots #2","2381340571","KathrynGocha"
"911072265","elite","0.9200","33102233","spambot","spambot",,"social spambots","social spambots #2","2381340571","KathrynGocha"
"911072265","elite","0.7600","36327761","genuine","spambot",,"social spambots","social spambots #2","2381340571","KathrynGocha"
"911072266","clixsense","1.0000","30260697","genuine","spambot",,"social spambots","social spambots #2","2381447276","GracieMcclaine"
"911072266","clixsense","0.9091","32880993","genuine","spambot",,"social spambots","social spambots #2","2381447276","GracieMcclaine"
"911072266","indivillagetest","0.9048","33573033","spambot","spambot",,"social spambots","social spambots #2","2381447276","GracieMcclaine"
"911072267","neodev","0.8800","29879245","genuine","spambot",,"social spambots","social spambots #2","2381454584","RozanneGillock"
"911072267","indivillagetest","0.8800","34391904","spambot","spambot",,"social spambots","social spambots #2","2381454584","RozanneGillock"
"911072267","indivillagetest","0.9167","35077324","genuine","spambot",,"social spambots","social spambots #2","2381454584","RozanneGillock"
"911072268","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #2","2381458105","LingLinville"
"911072268","clixsense","0.8400","30394474","genuine","spambot",,"social spambots","social spambots #2","2381458105","LingLinville"
"911072268","neodev","0.9200","36123238","genuine","spambot",,"social spambots","social spambots #2","2381458105","LingLinville"
"911072269","instagc","0.9600","21269635","genuine","spambot",,"social spambots","social spambots #2","2381648312","HyeGlumac"
"911072269","elite","0.9600","31605010","genuine","spambot",,"social spambots","social spambots #2","2381648312","HyeGlumac"
"911072269","indivillagetest","0.8800","34391904","spambot","spambot",,"social spambots","social spambots #2","2381648312","HyeGlumac"
"911072270","clixsense","0.9200","31783133","genuine","spambot",,"social spambots","social spambots #2","2381650784","VedaCongdon"
"911072270","indivillagetest","0.9048","32717040","spambot","spambot",,"social spambots","social spambots #2","2381650784","VedaCongdon"
"911072270","neodev","0.8800","33117353","genuine","spambot",,"social spambots","social spambots #2","2381650784","VedaCongdon"
"911072271","neodev","1.0000","11060734","genuine","spambot",,"social spambots","social spambots #2","2381845933","HaCarfora"
"911072271","clixsense","0.9600","33827492","spambot","spambot",,"social spambots","social spambots #2","2381845933","HaCarfora"
"911072271","elite","0.8400","36745135","genuine","spambot",,"social spambots","social spambots #2","2381845933","HaCarfora"
"911072272","prizerebel","0.9200","29881713","genuine","spambot",,"social spambots","social spambots #2","2381999064","ChristiaScharer"
"911072272","clixsense","0.9200","33088110","genuine","spambot",,"social spambots","social spambots #2","2381999064","ChristiaScharer"
"911072272","clixsense","0.9600","33827492","spambot","spambot",,"social spambots","social spambots #2","2381999064","ChristiaScharer"
"911072273","clixsense","0.8889","27957115","genuine","spambot",,"social spambots","social spambots #2","2382344000","PerlaNedrow"
"911072273","gifthunterclub","0.9375","34651510","genuine","spambot",,"social spambots","social spambots #2","2382344000","PerlaNedrow"
"911072273","indivillagetest","0.9167","35077324","spambot","spambot",,"social spambots","social spambots #2","2382344000","PerlaNedrow"
"911072274","clixsense","0.8000","18840258","genuine","spambot",,"social spambots","social spambots #2","2382422750","TishMesserly"
"911072274","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #2","2382422750","TishMesserly"
"911072274","elite","0.9091","34744709","genuine","spambot",,"social spambots","social spambots #2","2382422750","TishMesserly"
"911072275","neodev","0.8800","22429869","genuine","spambot",,"social spambots","social spambots #2","2382467917","CordeliaRohn"
"911072275","elite","0.7600","29829226","genuine","spambot",,"social spambots","social spambots #2","2382467917","CordeliaRohn"
"911072275","elite","0.8400","31641410","spambot","spambot",,"social spambots","social spambots #2","2382467917","CordeliaRohn"
"911072276","clixsense","0.9200","19432037","genuine","spambot",,"social spambots","social spambots #2","2382501781","RanaCanny"
"911072276","elite","0.8400","31807945","genuine","spambot",,"social spambots","social spambots #2","2382501781","RanaCanny"
"911072276","indivillagetest","0.9231","34393447","genuine","spambot",,"social spambots","social spambots #2","2382501781","RanaCanny"
"911072277","clixsense","0.8800","9509334","genuine","genuine",,"genuine accounts","genuine accounts","2382595122","VividlsG"
"911072277","clixsense","0.7600","25368258","genuine","genuine",,"genuine accounts","genuine accounts","2382595122","VividlsG"
"911072277","elite","0.8400","36745135","genuine","genuine",,"genuine accounts","genuine accounts","2382595122","VividlsG"
"911072278","clixsense","1.0000","30154174","genuine","spambot",,"social spambots","social spambots #2","2382648331","MargariteRohrig"
"911072278","clixsense","0.8800","31632154","genuine","spambot",,"social spambots","social spambots #2","2382648331","MargariteRohrig"
"911072278","indivillagetest","0.9600","35597784","spambot","spambot",,"social spambots","social spambots #2","2382648331","MargariteRohrig"
"911072279","neodev","0.8800","29925040","genuine","spambot",,"social spambots","social spambots #2","2382673826","KatrinaEscatel"
"911072279","clixsense","0.7600","31018974","genuine","spambot",,"social spambots","social spambots #2","2382673826","KatrinaEscatel"
"911072279","elite","0.8800","34692791","genuine","spambot",,"social spambots","social spambots #2","2382673826","KatrinaEscatel"
"911072280","clixsense","0.8400","6420707","genuine","spambot",,"social spambots","social spambots #2","2382676646","GussieUyematsu"
"911072280","clixsense","0.7600","25368258","genuine","spambot",,"social spambots","social spambots #2","2382676646","GussieUyematsu"
"911072280","clixsense","0.9000","31027621","genuine","spambot",,"social spambots","social spambots #2","2382676646","GussieUyematsu"
"911072281","clixsense","0.8000","28351359","genuine","genuine",,"genuine accounts","genuine accounts","2382912776","CarterWilliamss"
"911072281","clixsense","0.8947","35108698","genuine","genuine",,"genuine accounts","genuine accounts","2382912776","CarterWilliamss"
"911072281","elite","0.9130","35158997","genuine","genuine",,"genuine accounts","genuine accounts","2382912776","CarterWilliamss"
"911072282","neodev","0.8400","21456214","genuine","spambot",,"social spambots","social spambots #2","2383020644","ShakiraZunino"
"911072282","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #2","2383020644","ShakiraZunino"
"911072282","elite","0.9091","34744709","genuine","spambot",,"social spambots","social spambots #2","2383020644","ShakiraZunino"
"911072283","neodev","0.8400","21456214","genuine","spambot",,"social spambots","social spambots #2","2383095756","CallieFarag"
"911072283","clixsense","0.7600","31018974","spambot","spambot",,"social spambots","social spambots #2","2383095756","CallieFarag"
"911072283","clixsense","0.8333","35004629","spambot","spambot",,"social spambots","social spambots #2","2383095756","CallieFarag"
"911072284","neodev","0.8400","32029584","genuine","spambot",,"social spambots","social spambots #2","2383160330","NelleMcfate"
"911072284","neodev","0.8800","33117353","genuine","spambot",,"social spambots","social spambots #2","2383160330","NelleMcfate"
"911072284","indivillagetest","0.9200","35597827","spambot","spambot",,"social spambots","social spambots #2","2383160330","NelleMcfate"
"911072285","clixsense","0.8125","31607024","genuine","spambot",,"social spambots","social spambots #2","2383181557","SamuelKuhlo"
"911072285","elite","0.8400","32964147","spambot","spambot",,"social spambots","social spambots #2","2383181557","SamuelKuhlo"
"911072285","elite","0.7778","34121020","genuine","spambot",,"social spambots","social spambots #2","2383181557","SamuelKuhlo"
"911072286","clixsense","0.8333","6354213","genuine","spambot",,"social spambots","social spambots #2","2383246700","CaraBrillon"
"911072286","neodev","0.8800","11057995","spambot","spambot",,"social spambots","social spambots #2","2383246700","CaraBrillon"
"911072286","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #2","2383246700","CaraBrillon"
"911072287","clixsense","0.9200","32987051","genuine","spambot",,"social spambots","social spambots #2","2383278158","LizbethAment"
"911072287","neodev","0.8800","33117353","genuine","spambot",,"social spambots","social spambots #2","2383278158","LizbethAment"
"911072287","indivillagetest","0.9091","35597742","spambot","spambot",,"social spambots","social spambots #2","2383278158","LizbethAment"
"911072288","clixsense","0.9286","29807478","genuine","spambot",,"social spambots","social spambots #2","2383290612","ShantaeMaddock"
"911072288","indivillagetest","0.9091","35597742","spambot","spambot",,"social spambots","social spambots #2","2383290612","ShantaeMaddock"
"911072288","indivillagetest","0.9200","35598752","spambot","spambot",,"social spambots","social spambots #2","2383290612","ShantaeMaddock"
"911072289","clixsense","0.8889","6407560","genuine","spambot",,"social spambots","social spambots #2","2383301562","AndriaBenford"
"911072289","indivillagetest","1.0000","35598762","spambot","spambot",,"social spambots","social spambots #2","2383301562","AndriaBenford"
"911072289","clixsense","0.8889","35634851","genuine","spambot",,"social spambots","social spambots #2","2383301562","AndriaBenford"
"911072290","instagc","0.9600","21269635","genuine","spambot",,"social spambots","social spambots #2","2383347650","MafaldaMadkins"
"911072290","clixsense","0.9200","26325774","genuine","spambot",,"social spambots","social spambots #2","2383347650","MafaldaMadkins"
"911072290","clixsense","0.9200","33827460","genuine","spambot",,"social spambots","social spambots #2","2383347650","MafaldaMadkins"
"911072291","clixsense","1.0000","30260697","spambot","spambot",,"social spambots","social spambots #2","2383347950","DorothyDejonge"
"911072291","indivillagetest","0.9048","33573033","genuine","spambot",,"social spambots","social spambots #2","2383347950","DorothyDejonge"
"911072291","neodev","0.9333","36069039","genuine","spambot",,"social spambots","social spambots #2","2383347950","DorothyDejonge"
"911072292","indivillagetest","0.9048","33573033","spambot","spambot",,"social spambots","social spambots #2","2383388173","OlaKnickrehm"
"911072292","indivillagetest","0.9500","34550698","spambot","spambot",,"social spambots","social spambots #2","2383388173","OlaKnickrehm"
"911072292","gifthunterclub","0.9375","34651510","genuine","spambot",,"social spambots","social spambots #2","2383388173","OlaKnickrehm"
"911072293","indivillagetest","0.9048","32717040","spambot","spambot",,"social spambots","social spambots #2","2383403694","AubreyHoese"
"911072293","elite","0.8000","35599549","genuine","spambot",,"social spambots","social spambots #2","2383403694","AubreyHoese"
"911072293","elite","0.8400","36745135","genuine","spambot",,"social spambots","social spambots #2","2383403694","AubreyHoese"
"911072294","elite","0.7600","29829226","genuine","spambot",,"social spambots","social spambots #2","2383683781","BrittaniRoitman"
"911072294","prizerebel","0.9200","29881713","genuine","spambot",,"social spambots","social spambots #2","2383683781","BrittaniRoitman"
"911072294","clixsense","0.8400","34600589","genuine","spambot",,"social spambots","social spambots #2","2383683781","BrittaniRoitman"
"911072295","clixsense","0.9200","31783133","genuine","spambot",,"social spambots","social spambots #2","2383967360","ArdithRezac"
"911072295","clixsense","0.9091","32880993","genuine","spambot",,"social spambots","social spambots #2","2383967360","ArdithRezac"
"911072295","indivillagetest","0.8800","34391904","spambot","spambot",,"social spambots","social spambots #2","2383967360","ArdithRezac"
"911072296","clixsense","0.7600","31018974","spambot","spambot",,"social spambots","social spambots #2","2383991143","NoeliaDeshazer"
"911072296","neodev","0.8400","32029584","genuine","spambot",,"social spambots","social spambots #2","2383991143","NoeliaDeshazer"
"911072296","elite","0.8800","34692791","spambot","spambot",,"social spambots","social spambots #2","2383991143","NoeliaDeshazer"
"911072297","elite","0.8000","31191792","spambot","spambot",,"social spambots","social spambots #2","2384134998","MargaretaAho"
"911072297","elite","0.9200","36063465","genuine","spambot",,"social spambots","social spambots #2","2384134998","MargaretaAho"
"911072297","elite","0.8400","36745135","genuine","spambot",,"social spambots","social spambots #2","2384134998","MargaretaAho"
"911072298","neodev","0.8889","11028920","genuine","spambot",,"social spambots","social spambots #2","2384187024","LaurineMedez"
"911072298","indivillagetest","0.8800","34391904","spambot","spambot",,"social spambots","social spambots #2","2384187024","LaurineMedez"
"911072298","neodev","0.9333","36069039","genuine","spambot",,"social spambots","social spambots #2","2384187024","LaurineMedez"
"911072299","tremorgames","0.9200","30129659","spambot","spambot",,"social spambots","social spambots #2","2384191652","LoretaKusko"
"911072299","clixsense","0.9231","31372011","genuine","spambot",,"social spambots","social spambots #2","2384191652","LoretaKusko"
"911072299","elite","0.9200","33056876","genuine","spambot",,"social spambots","social spambots #2","2384191652","LoretaKusko"
"911072300","elite","0.9200","33061375","genuine","spambot",,"social spambots","social spambots #2","2384192839","SooHolben"
"911072300","clixsense","0.8947","35108698","genuine","spambot",,"social spambots","social spambots #2","2384192839","SooHolben"
"911072300","clixsense","0.9200","35604272","genuine","spambot",,"social spambots","social spambots #2","2384192839","SooHolben"
"911072301","neodev","0.8800","11057995","spambot","spambot",,"social spambots","social spambots #2","2384209956","GabriellaExner"
"911072301","neodev","0.8800","27790533","genuine","spambot",,"social spambots","social spambots #2","2384209956","GabriellaExner"
"911072301","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #2","2384209956","GabriellaExner"
"911072302","instagc","0.9600","21269635","genuine","spambot",,"social spambots","social spambots #2","2384215375","NedaPassantino"
"911072302","elite","1.0000","33271751","spambot","spambot",,"social spambots","social spambots #2","2384215375","NedaPassantino"
"911072302","neodev","0.9600","35547552","genuine","spambot",,"social spambots","social spambots #2","2384215375","NedaPassantino"
"911072303","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #2","2384245830","RosanneBoehman"
